NORAD_CAT_ID,OBJECT_NAME,TLE_LINE1,TLE_LINE2,EPOCH
60408,STARLINK-11196 [DTC],1 60408C 24141L   26210.05604167 -.00060764  00000+0 -50082-3 0  2108,2 60408  53.1576 109.4472 0001381  89.0054 324.5984 15.69725704    15,2026-07-29 04:38:21
60409,STARLINK-11174 [DTC],1 60409C 24141M   26210.07895833  .00010600  00000+0  87338-4 0  2100,2 60409  53.1571 109.2205 0001205  81.9377 156.7138 15.69697652    13,2026-07-29 04:38:21
60410,STARLINK-11191 [DTC],1 60410C 24141N   26210.05534722  .00032503  00000+0  26836-3 0  2108,2 60410  53.1573 109.2800 0001416  67.1157  65.8603 15.69636455    15,2026-07-29 04:38:21
60411,STARLINK-32244,1 60411C 24141P   26210.08451389  .00061222  00000+0  19695-2 0  2103,2 60411  53.1600 305.0855 0000944  91.3946 109.0663 15.31659450    19,2026-07-29 04:38:21
60412,STARLINK-32186,1 60412C 24141Q   26210.05881944  .00055824  00000+0  16501-2 0  2109,2 60412  53.1593 303.2951 0000883  85.1774 226.0285 15.34349059    14,2026-07-29 04:38:21
60413,STARLINK-32178,1 60413C 24141R   26210.05743056  .00055039  00000+0  16269-2 0  2100,2 60413  53.1599 303.2074 0001253  89.7775 260.2911 15.34349116    10,2026-07-29 04:38:21
60414,STARLINK-32234,1 60414C 24141S   26210.05673611  .00048588  00000+0  15629-2 0  2100,2 60414  53.1594 305.1139 0001391 100.6720 358.0280 15.31668906    18,2026-07-29 04:38:21
60415,STARLINK-32265,1 60415C 24141T   26210.05812500  .00057686  00000+0  17053-2 0  2105,2 60415  53.1596 303.2738 0001135  77.8039 241.2116 15.34344820    19,2026-07-29 04:38:21
60416,STARLINK-32197,1 60416C 24141U   26210.07756944  .00064544  00000+0  20760-2 0  2107,2 60416  53.1592 295.0801 0001164  90.4235 110.4211 15.31663028    10,2026-07-29 04:38:21
60417,STARLINK-32255,1 60417C 24141V   26210.04631944  .00048265  00000+0  14267-2 0  2104,2 60417  53.1583 303.6025 0001388 104.4591   9.7805 15.34351394    16,2026-07-29 04:38:21
60418,STARLINK-32236,1 60418C 24141W   26210.06368056  .00057030  00000+0  16863-2 0  2102,2 60418  53.1583 303.5440 0001304  79.7473 118.8189 15.34336880    18,2026-07-29 04:38:21
60425,STARLINK-32250,1 60425C 24144A   26210.06229167  .00067811  00000+0  20043-2 0  2105,2 60425  53.1579 279.2004 0001162  87.3694 212.1375 15.34343555    10,2026-07-29 04:38:21
60426,STARLINK-32226,1 60426C 24144B   26210.05465278  .00062957  00000+0  18610-2 0  2103,2 60426  53.1574 279.3035 0000988  80.7145 141.6916 15.34343870    11,2026-07-29 04:38:21
60427,STARLINK-32254,1 60427C 24144C   26210.09423611  .00058303  00000+0  17232-2 0  2102,2 60427  53.1581 279.0263 0001137  79.7646  47.9237 15.34349799    11,2026-07-29 04:38:21
60428,STARLINK-32193,1 60428C 24144D   26210.08937500  .00066677  00000+0  19699-2 0  2101,2 60428  53.1571 279.2092 0001023  98.1521 281.2621 15.34359084    12,2026-07-29 04:38:21
60429,STARLINK-32242,1 60429C 24144E   26210.07131944  .00058896  00000+0  17400-2 0  2101,2 60429  53.1582 279.5214 0001162  90.7038  72.6186 15.34363674    17,2026-07-29 04:38:21
60430,STARLINK-32196,1 60430C 24144F   26210.08798611  .00059653  00000+0  17629-2 0  2109,2 60430  53.1585 277.6082 0001284  79.5425  27.8297 15.34352606    12,2026-07-29 04:38:21
60431,STARLINK-32232,1 60431C 24144G   26210.08868056  .00069004  00000+0  20379-2 0  2108,2 60431  53.1569 279.2813 0001038  79.5474 261.1171 15.34368998    11,2026-07-29 04:38:21
60432,STARLINK-32246,1 60432C 24144H   26210.08868056  .00064564  00000+0  19074-2 0  2105,2 60432  53.1575 279.1194 0001009  99.5761 322.5186 15.34361444    16,2026-07-29 04:38:21
60433,STARLINK-32183,1 60433C 24144J   26210.05326389  .00060981  00000+0  18019-2 0  2108,2 60433  53.1574 279.3526 0000928 107.0586  84.4185 15.34357752    16,2026-07-29 04:38:21
60434,STARLINK-32233,1 60434C 24144K   26210.06993056  .00069317  00000+0  20486-2 0  2104,2 60434  53.1574 277.7376 0001036  83.7473 260.5921 15.34347043    15,2026-07-29 04:38:21
60435,STARLINK-32222,1 60435C 24144L   26210.08312500  .00059081  00000+0  17456-2 0  2106,2 60435  53.1591 277.5380 0001040  92.6189  34.4002 15.34361542    14,2026-07-29 04:38:21
60436,STARLINK-32229,1 60436C 24144M   26210.06993056  .00060378  00000+0  17842-2 0  2106,2 60436  53.1593 277.5304 0001160  97.7423 351.2530 15.34354413    18,2026-07-29 04:38:21
60437,STARLINK-32241,1 60437C 24144N   26210.07548611  .00067838  00000+0  20044-2 0  2107,2 60437  53.1571 277.7797 0001066 101.0327 239.1271 15.34354628    14,2026-07-29 04:38:21
60438,STARLINK-32240,1 60438C 24144P   26210.05048611  .00067191  00000+0  19860-2 0  2107,2 60438  53.1587 277.5996 0001191  79.7391 273.4127 15.34344667    15,2026-07-29 04:38:21
60439,STARLINK-32231,1 60439C 24144Q   26210.07270833  .00067522  00000+0  19958-2 0  2109,2 60439  53.1580 277.6992 0001225  79.2965 292.0243 15.34343685    11,2026-07-29 04:38:21
60440,STARLINK-32195,1 60440C 24144R   26210.05604167  .00063158  00000+0  18666-2 0  2106,2 60440  53.1588 277.5262 0001243  95.8694 311.2552 15.34349233    15,2026-07-29 04:38:21
60441,STARLINK-32177,1 60441C 24144S   26210.07618056  .00058464  00000+0  17284-2 0  2100,2 60441  53.1581 277.3394 0001071  92.7786 112.1191 15.34343029    14,2026-07-29 04:38:21
60442,STARLINK-32252,1 60442C 24144T   26210.08937500  .00059656  00000+0  17638-2 0  2107,2 60442  53.1583 277.3924 0001270 104.1994 115.5659 15.34337875    14,2026-07-29 04:38:21
60443,STARLINK-32237,1 60443C 24144U   26210.04909722  .00060541  00000+0  17887-2 0  2100,2 60443  53.1571 277.8780 0001002  99.9274 106.0024 15.34361202    14,2026-07-29 04:38:21
60444,STARLINK-32249,1 60444C 24144V   26210.04423611  .00063696  00000+0  18823-2 0  2104,2 60444  53.1580 277.7403 0001007  92.1055 168.3608 15.34352365    12,2026-07-29 04:38:21
60445,STARLINK-32228,1 60445C 24144W   26210.07270833  .00062134  00000+0  18356-2 0  2101,2 60445  53.1575 277.2627 0000975  95.6101 136.6435 15.34363141    13,2026-07-29 04:38:21
60446,STARLINK-32247,1 60446C 24144X   26210.07062500  .00052234  00000+0  15214-2 0  2102,2 60446  53.1595 269.1375 0001464  40.3542 272.0602 15.34813881    18,2026-07-29 04:38:21
60447,STARLINK-32101,1 60447C 24144Y   26210.09631944  .00064278  00000+0  18993-2 0  2107,2 60447  53.1577 277.1988 0001178  88.0958 251.4068 15.34354774    18,2026-07-29 04:38:21
60583,STARLINK-31844,1 60583C 24150A   26210.08520833 -.00013372  00000+0 -43035-3 0  2105,2 60583  53.1594   8.9391 0001177  71.1622  98.4370 15.31683471    17,2026-07-29 04:38:21
60584,STARLINK-32204,1 60584C 24150B   26210.04701389 -.00027218  00000+0 -80513-3 0  2105,2 60584  53.1587   7.8244 0001245  84.9766 169.7018 15.34366250    19,2026-07-29 04:38:21
60585,STARLINK-32130,1 60585C 24150C   26210.07131944 -.00011347  00000+0 -38257-3 0  2107,2 60585  53.1586  10.5581 0000923  98.9147 283.0212 15.30185881    15,2026-07-29 04:38:21
60586,STARLINK-32173,1 60586C 24150D   26210.08451389 -.00011995  00000+0 -35450-3 0  2108,2 60586  53.1602   7.2791 0001412  85.3046 202.6757 15.34387090    14,2026-07-29 04:38:21
60587,STARLINK-31911,1 60587C 24150E   26210.08173611 -.00006340  00000+0 -18749-3 0  2108,2 60587  53.1584   7.6147 0001096 107.7614   2.1462 15.34365460    14,2026-07-29 04:38:21
60588,STARLINK-31994,1 60588C 24150F   26210.05395833 -.00002504  00000+0 -74034-4 0  2106,2 60588  53.1599   7.3538 0001121  94.3671  59.6529 15.34374579    17,2026-07-29 04:38:21
60589,STARLINK-32169,1 60589C 24150G   26210.05048611 -.00008918  00000+0 -30076-3 0  2108,2 60589  53.1583  10.7819 0001176  76.3599 126.7677 15.30175135    13,2026-07-29 04:38:21
60590,STARLINK-32209,1 60590C 24150H   26210.05673611  .00000956  00000+0  28292-4 0  2104,2 60590  53.1601   7.4780 0001360  77.8912  21.7693 15.34350573    13,2026-07-29 04:38:21
60591,STARLINK-32170,1 60591C 24150J   26210.06020833 -.00011746  00000+0 -39591-3 0  2102,2 60591  53.1583  10.6787 0000994  87.5557 198.2117 15.30195104    15,2026-07-29 04:38:21
60592,STARLINK-31497,1 60592C 24150K   26210.05395833 -.00003408  00000+0 -10079-3 0  2103,2 60592  53.1591   7.6526 0001169  70.8256 292.0268 15.34364138    17,2026-07-29 04:38:21
60593,STARLINK-32161,1 60593C 24150L   26210.06715278 -.00003742  00000+0 -11061-3 0  2107,2 60593  53.1592   7.5661 0000839  81.2116   6.1712 15.34377164    13,2026-07-29 04:38:21
60594,STARLINK-32210,1 60594C 24150M   26210.06993056 -.00011163  00000+0 -33007-3 0  2100,2 60594  53.1590   7.8276 0001150  80.3920 242.8189 15.34370995    19,2026-07-29 04:38:21
60595,STARLINK-32202,1 60595C 24150N   26210.08034722 -.00011284  00000+0 -36313-3 0  2106,2 60595  53.1585   9.8805 0001190  80.2824 315.2743 15.31684213    19,2026-07-29 04:38:21
60596,STARLINK-31930,1 60596C 24150P   26210.09631944 -.00009546  00000+0 -28225-3 0  2108,2 60596  53.1587   7.6361 0001204  78.2912  65.6498 15.34372499    12,2026-07-29 04:38:21
60597,STARLINK-32162,1 60597C 24150Q   26210.05534722 -.00011013  00000+0 -37122-3 0  2109,2 60597  53.1584  10.7363 0000700  86.5119 155.0139 15.30193697    11,2026-07-29 04:38:21
60598,STARLINK-32208,1 60598C 24150R   26210.09076389 -.00013212  00000+0 -44536-3 0  2104,2 60598  53.1581  10.6046 0001249  89.4248 329.8637 15.30192579    12,2026-07-29 04:38:21
60599,STARLINK-32165,1 60599C 24150S   26210.09354167 -.00012203  00000+0 -41132-3 0  2106,2 60599  53.1585  10.4883 0001082  89.9805  36.9598 15.30195671    11,2026-07-29 04:38:21
60600,STARLINK-31923,1 60600C 24150T   26210.06159722 -.00010612  00000+0 -35780-3 0  2100,2 60600  53.1593  10.5204 0001033  82.2405 286.7994 15.30185783    17,2026-07-29 04:38:21
60601,STARLINK-31988,1 60601C 24150U   26210.07687500 -.00007265  00000+0 -21482-3 0  2106,2 60601  53.1585   7.7050 0001180  79.4724 328.6328 15.34367065    17,2026-07-29 04:38:21
60602,STARLINK-31983,1 60602C 24150V   26210.09631944 -.00011897  00000+0 -35175-3 0  2100,2 60602  53.1599   7.3613 0001121  72.7402 210.7314 15.34372648    17,2026-07-29 04:38:21
60603,STARLINK-31874,1 60603C 24150W   26210.07340278 -.00005856  00000+0 -17316-3 0  2101,2 60603  53.1587   7.6290 0001185  71.7711   3.6654 15.34366456    17,2026-07-29 04:38:21
60604,STARLINK-32039,1 60604C 24150X   26210.07340278 -.00013035  00000+0 -43935-3 0  2106,2 60604  53.1599  13.0614 0001305  85.9458 112.5748 15.30196768    18,2026-07-29 04:38:21
60720,STARLINK-11247 [DTC],1 60720C 24152A   26210.06645833 -.00023501  00000+0 -19364-3 0  2109,2 60720  53.1569 139.6390 0001227  79.0914 351.6742 15.69713906    15,2026-07-29 04:38:21
60721,STARLINK-11259 [DTC],1 60721C 24152B   26210.09145833  .00008019  00000+0  66181-4 0  2103,2 60721  53.1571 139.4590 0001168  89.7912 150.1595 15.69660408    15,2026-07-29 04:38:21
60722,STARLINK-11188 [DTC],1 60722C 24152C   26210.05743056 -.00028026  00000+0 -23100-3 0  2106,2 60722  53.1574 139.5702 0001139  77.3113 357.8894 15.69708701    16,2026-07-29 04:38:21
60723,STARLINK-11272 [DTC],1 60723C 24152D   26210.08520833 -.00023281  00000+0 -19183-3 0  2100,2 60723  53.1572 139.3196 0001181  81.2516 206.4799 15.69713441    18,2026-07-29 04:38:21
60724,STARLINK-11261 [DTC],1 60724C 24152E   26210.05743056 -.00034107  00000+0 -28101-3 0  2101,2 60724  53.1572 139.5133 0001179 104.6784 358.2459 15.69720812    15,2026-07-29 04:38:21
60725,STARLINK-11263 [DTC],1 60725C 24152F   26210.05395833 -.00029235  00000+0 -24093-3 0  2100,2 60725  53.1570 139.4162 0001163  77.7328  61.0442 15.69712635    17,2026-07-29 04:38:21
60726,STARLINK-11235 [DTC],1 60726C 24152G   26210.06923611 -.00005753  00000+0 -47401-4 0  2101,2 60726  53.1570 139.2839 0001155  76.3779 176.5192 15.69707200    19,2026-07-29 04:38:21
60727,STARLINK-11080 [DTC],1 60727C 24152H   26210.08451389  .00025527  00000+0  21023-3 0  2102,2 60727  53.1571 139.1513 0000954  73.5458 293.4733 15.69701986    13,2026-07-29 04:38:21
60728,STARLINK-11249 [DTC],1 60728C 24152J   26210.06368056 -.00160060  00000+0 -13218-2 0  2109,2 60728  53.1574 139.1971 0001375  82.0070 194.9584 15.69728398    13,2026-07-29 04:38:21
60729,STARLINK-11146 [DTC],1 60729C 24152K   26210.06159722 -.00067062  00000+0 -55279-3 0  2100,2 60729  53.1576 139.1391 0001259  97.4945 195.4303 15.69725844    12,2026-07-29 04:38:21
60730,STARLINK-11255 [DTC],1 60730C 24152L   26210.09076389  .00050340  00000+0  41514-3 0  2108,2 60730  53.1576 138.9503 0001112  60.2554  65.2982 15.69656823    15,2026-07-29 04:38:21
60731,STARLINK-11254 [DTC],1 60731C 24152M   26210.07548611 -.00006643  00000+0 -54749-4 0  2103,2 60731  53.1574 138.9687 0001163  75.8545 351.0713 15.69700280    10,2026-07-29 04:38:21
60732,STARLINK-11266 [DTC],1 60732C 24152N   26210.07687500 -.00030760  00000+0 -25348-3 0  2104,2 60732  53.1570 138.8935 0001296 100.9404   1.5751 15.69714890    14,2026-07-29 04:38:21
60733,STARLINK-32253,1 60733C 24152P   26210.05743056  .00013690  00000+0  40487-3 0  2104,2 60733  53.1607 331.2398 0001259  69.0751 250.9404 15.34353540    15,2026-07-29 04:38:21
60734,STARLINK-32179,1 60734C 24152Q   26210.08520833  .00033527  00000+0  99141-3 0  2106,2 60734  53.1602 331.0554 0001175  71.9884  76.4179 15.34347011    15,2026-07-29 04:38:21
60737,STARLINK-32289,1 60737C 24152T   26210.05326389  .00012520  00000+0  37017-3 0  2100,2 60737  53.1604 331.3405 0001271 105.5761 156.5207 15.34361582    14,2026-07-29 04:38:21
60738,STARLINK-32304,1 60738C 24152U   26210.08451389  .00030533  00000+0  90294-3 0  2103,2 60738  53.1602 331.3305 0001370 109.1621 255.9018 15.34346331    16,2026-07-29 04:38:21
60739,STARLINK-32235,1 60739C 24152V   26210.07618056  .00022192  00000+0  65637-3 0  2104,2 60739  53.1602 331.4372 0000959  69.1803 214.9242 15.34346832    11,2026-07-29 04:38:21
60740,STARLINK-32315,1 60740C 24152W   26210.08729167  .00029918  00000+0  88424-3 0  2105,2 60740  53.1601 331.4069 0001331  92.9400 240.9293 15.34364901    19,2026-07-29 04:38:21
60903,STARLINK-11242 [DTC],1 60903C 24154A   26210.09284722 -.00024458  00000+0 -20153-3 0  2103,2 60903  53.1570 153.9437 0001215  80.2786  36.2917 15.69714213    11,2026-07-29 04:38:21
60904,STARLINK-11256 [DTC],1 60904C 24154B   26210.07062500 -.00017692  00000+0 -14579-3 0  2107,2 60904  53.1570 153.9960 0001187  78.2075 300.4553 15.69708148    11,2026-07-29 04:38:21
60905,STARLINK-11159 [DTC],1 60905C 24154C   26210.05604167 -.00019087  00000+0 -15733-3 0  2100,2 60905  53.1571 154.6891 0001137  84.4885 266.6282 15.69703684    19,2026-07-29 04:38:21
60906,STARLINK-11264 [DTC],1 60906C 24154D   26210.08104167 -.00013428  00000+0 -11069-3 0  2100,2 60906  53.1576 154.5091 0001222  74.1634  86.0473 15.69699827    18,2026-07-29 04:38:21
60907,STARLINK-11226 [DTC],1 60907C 24154E   26210.06159722 -.00029773  00000+0 -24538-3 0  2101,2 60907  53.1578 154.5484 0001128  83.3711 354.6303 15.69711721    14,2026-07-29 04:38:21
60908,STARLINK-11229 [DTC],1 60908C 24154F   26210.05812500 -.00015598  00000+0 -12855-3 0  2100,2 60908  53.1574 154.5085 0001219  73.3341  12.7651 15.69705160    15,2026-07-29 04:38:21
60909,STARLINK-11265 [DTC],1 60909C 24154G   26210.09145833 -.00031354  00000+0 -25835-3 0  2103,2 60909  53.1569 154.5696 0001190  81.8018  81.8161 15.69718142    18,2026-07-29 04:38:21
60910,STARLINK-11250 [DTC],1 60910C 24154H   26210.06993056 -.00011419  00000+0 -94100-4 0  2102,2 60910  53.1571 154.3927 0001194  82.2040  98.3801 15.69704173    15,2026-07-29 04:38:21
60911,STARLINK-11190 [DTC],1 60911C 24154J   26210.08798611  .00040818  00000+0  33659-3 0  2109,2 60911  53.1570 154.2466 0001112  78.5916 231.7584 15.69663168    11,2026-07-29 04:38:21
60912,STARLINK-11225 [DTC],1 60912C 24154K   26210.08104167 -.00049991  00000+0 -41186-3 0  2104,2 60912  53.1569 154.2234 0001133 103.2797 195.5922 15.69730536    16,2026-07-29 04:38:21
60913,STARLINK-11273 [DTC],1 60913C 24154L   26210.06229167 -.00038744  00000+0 -31924-3 0  2104,2 60913  53.1572 154.2588 0001124  93.9117 126.6916 15.69722102    12,2026-07-29 04:38:21
60915,STARLINK-11271 [DTC],1 60915C 24154N   26210.09145833 -.00162740  00000+0 -13387-2 0  2102,2 60915  53.1573 154.0019 0001254  79.2203   1.6948 15.69823729    13,2026-07-29 04:38:21
60916,STARLINK-32371,1 60916C 24154P   26210.06090278 -.00006891  00000+0 -22166-3 0  2102,2 60916  53.1599 346.5199 0001242  83.8782 107.9562 15.31696018    19,2026-07-29 04:38:21
60917,STARLINK-32369,1 60917C 24154Q   26210.06715278 -.00006185  00000+0 -19911-3 0  2107,2 60917  53.1598 346.4416 0001097  91.9118 160.2341 15.31668571    11,2026-07-29 04:38:21
60918,STARLINK-32317,1 60918C 24154R   26210.07895833 -.00005557  00000+0 -18741-3 0  2107,2 60918  53.1612 347.3821 0001266  75.0053  96.4527 15.30170719    15,2026-07-29 04:38:21
60919,STARLINK-32367,1 60919C 24154S   26210.08937500  .00000763  00000+0  25734-4 0  2100,2 60919  53.1605 346.7259 0001273  76.4296 100.7167 15.30172805    15,2026-07-29 04:38:21
60920,STARLINK-32345,1 60920C 24154T   26210.06993056 -.00004674  00000+0 -15764-3 0  2106,2 60920  53.1612 347.4332 0001310  74.8500  41.0301 15.30171175    13,2026-07-29 04:38:21
60921,STARLINK-32356,1 60921C 24154U   26210.05118056 -.00009032  00000+0 -29057-3 0  2108,2 60921  53.1589 346.4627 0001259  95.9535  93.7541 15.31694043    12,2026-07-29 04:38:21
60922,STARLINK-32274,1 60922C 24154V   26210.08798611  .00003433  00000+0  10421-3 0  2105,2 60922  53.1601 347.1130 0001871  88.2860 246.1247 15.33538470    11,2026-07-29 04:38:21
60923,STARLINK-32373,1 60923C 24154W   26210.09423611  .00009173  00000+0  27118-3 0  2100,2 60923  53.1605 347.1124 0001388  93.5731 260.7984 15.34365735    11,2026-07-29 04:38:21
60924,STARLINK-11239 [DTC],1 60924C 24155A   26210.06229167 -.00027661  00000+0 -22791-3 0  2105,2 60924  53.1561   4.6990 0001101  83.3028 206.1910 15.69716784    13,2026-07-29 04:38:21
60925,STARLINK-11245 [DTC],1 60925C 24155B   26210.04909722  .00004858  00000+0  40024-4 0  2107,2 60925  53.1561   4.5932 0000936  79.9918 218.1038 15.69704673    11,2026-07-29 04:38:21
60926,STARLINK-11244 [DTC],1 60926C 24155C   26210.05534722 -.00003561  00000+0 -29333-4 0  2105,2 60926  53.1566   4.4480 0000978  85.5149 303.3951 15.69710022    15,2026-07-29 04:38:21
60927,STARLINK-11243 [DTC],1 60927C 24155D   26210.06576389 -.00013108  00000+0 -10800-3 0  2108,2 60927  53.1564   4.4536 0001007  82.4653 337.6135 15.69711567    15,2026-07-29 04:38:21
60928,STARLINK-11238 [DTC],1 60928C 24155E   26210.04354167 -.00000825  00000+0 -67946-5 0  2102,2 60928  53.1568   4.4500 0000966  80.3436 269.5584 15.69706427    10,2026-07-29 04:38:21
60929,STARLINK-11240 [DTC],1 60929C 24155F   26210.07756944 -.00035642  00000+0 -29369-3 0  2105,2 60929  53.1567   4.2253 0000986  83.6059 126.4307 15.69719077    11,2026-07-29 04:38:21
60930,STARLINK-11251 [DTC],1 60930C 24155G   26210.09423611 -.00034244  00000+0 -28223-3 0  2106,2 60930  53.1569   4.0855 0001092  85.9414 246.0699 15.69713910    13,2026-07-29 04:38:21
60931,STARLINK-11204 [DTC],1 60931C 24155H   26210.07687500 -.00035851  00000+0 -29546-3 0  2108,2 60931  53.1568   4.1139 0001098  84.4804 177.1065 15.69715528    10,2026-07-29 04:38:21
60932,STARLINK-11246 [DTC],1 60932C 24155J   26210.06229167 -.00013921  00000+0 -11470-3 0  2100,2 60932  53.1568   4.1281 0001048  88.4227 118.4451 15.69711609    10,2026-07-29 04:38:21
60933,STARLINK-11207 [DTC],1 60933C 24155K   26210.07201389  .00000363  00000+0  29901-5 0  2102,2 60933  53.1567   4.0227 0001080  85.7904 203.7821 15.69704760    16,2026-07-29 04:38:21
60934,STARLINK-11237 [DTC],1 60934C 24155L   26210.09562500 -.00050634  00000+0 -41684-3 0  2108,2 60934  53.1566   3.8495 0001070  88.2999   2.4609 15.69748881    11,2026-07-29 04:38:21
60935,STARLINK-11253 [DTC],1 60935C 24155M   26210.06090278 -.00026400  00000+0 -21752-3 0  2102,2 60935  53.1561   4.6429 0001289  82.3968 226.9834 15.69717157    11,2026-07-29 04:38:21
60936,STARLINK-11241 [DTC],1 60936C 24155N   26210.05743056 -.00002442  00000+0 -20115-4 0  2104,2 60936  53.1557   4.6030 0001158  83.0389 234.4487 15.69706998    14,2026-07-29 04:38:21
60937,STARLINK-32259,1 60937C 24155P   26210.06298611 -.00023766  00000+0 -70202-3 0  2101,2 60937  53.1575 191.8612 0001380  87.7302 209.9596 15.34409376    13,2026-07-29 04:38:21
60939,STARLINK-32258,1 60939C 24155R   26210.08520833 -.00040144  00000+0 -11858-2 0  2109,2 60939  53.1574 191.0686 0001301  86.8119 322.5662 15.34416641    15,2026-07-29 04:38:21
60940,STARLINK-32251,1 60940C 24155S   26210.04423611 -.00015068  00000+0 -44520-3 0  2103,2 60940  53.1564 191.5140 0001318  98.4578 316.5553 15.34396869    13,2026-07-29 04:38:21
